,condidatId,diplome,interview,Age,experience,acceptance,post_orientation
2537,5554_01,True,2,21.0,False,False,junior
2538,5558_01,False,2,65.0,False,False,junior
2539,5562_01,True,2,18.0,False,,junior
2540,5562_02,True,0,27.0,False,,junior
2541,5564_01,False,2,16.0,False,False,junior
2542,5565_01,False,2,17.0,False,False,junior
2543,5567_01,False,2,19.0,False,False,junior
2544,5570_01,True,1,33.0,False,,junior
2545,5576_01,False,2,20.0,False,False,junior
2546,5577_01,True,1,10.0,,False,junior
2547,5577_02,False,2,6.0,False,,junior
2548,5577_03,True,2,0.0,False,,junior
2549,5577_04,True,2,0.0,False,,junior
2550,5577_05,True,2,4.0,False,False,junior
2551,5579_01,True,2,,False,,junior
2552,5584_01,True,2,27.0,False,,junior
2553,5584_02,False,0,54.0,False,False,junior
2554,5588_01,False,2,24.0,False,False,junior
2555,5588_02,True,2,47.0,False,,junior
2556,5588_03,True,2,16.0,False,,junior
2557,5588_04,False,2,59.0,False,,junior
2558,5588_05,True,2,31.0,False,,junior
2559,5590_01,True,2,28.0,False,,junior
2560,5593_01,False,2,23.0,False,False,junior
2561,5597_01,False,0,19.0,False,,junior
2562,5600_01,True,1,18.0,False,False,junior
2563,5604_01,False,1,28.0,False,False,junior
2564,5605_01,False,2,13.0,False,False,junior
2565,5607_01,True,2,33.0,False,,junior
2566,5612_01,True,2,28.0,False,,junior
2567,5617_01,False,2,17.0,False,False,junior
2568,5620_01,False,2,36.0,True,False,junior
2569,5620_02,False,2,29.0,True,False,junior
2570,5621_01,False,2,18.0,False,False,junior
2571,5624_01,True,2,37.0,False,False,junior
2572,5630_01,False,2,36.0,False,False,junior
2573,5632_01,True,2,44.0,False,,junior
2574,5633_01,False,2,21.0,False,False,junior
2575,5634_01,False,2,20.0,False,False,junior
2576,5635_01,False,2,45.0,False,False,junior
2577,5636_01,False,2,28.0,False,,junior
2578,5638_01,True,2,20.0,False,False,junior
2579,5641_01,True,2,18.0,False,,junior
2580,5649_01,True,0,,False,,junior
2581,5654_01,False,2,19.0,False,False,junior
2582,5656_01,False,1,27.0,False,False,junior
2583,5657_01,False,0,26.0,False,False,junior
2584,5658_01,False,2,29.0,False,False,junior
2585,5660_01,False,2,18.0,False,False,junior
2586,5664_01,False,2,12.0,False,,junior
2587,5664_02,False,2,0.0,False,,junior
2588,5664_03,,2,2.0,False,,junior
2589,5664_04,False,0,16.0,,False,junior
2590,5665_01,False,2,17.0,False,False,junior
2591,5666_01,False,2,20.0,False,False,junior
2592,5668_01,True,2,30.0,False,,junior
2593,5669_01,True,2,20.0,False,False,junior
2594,5670_01,True,1,31.0,False,,junior
2595,5672_01,True,2,13.0,False,,junior
2596,5675_01,False,0,23.0,False,False,junior
2597,5676_01,False,2,19.0,False,False,junior
2598,5678_01,True,2,18.0,False,,junior
2599,5678_02,True,2,50.0,False,,junior
2600,5682_01,False,0,43.0,False,,junior
2601,5683_01,False,2,52.0,False,,junior
2602,5690_01,False,2,24.0,False,False,junior
2603,5691_01,True,2,46.0,False,,junior
2604,5694_01,True,2,25.0,False,,junior
2605,5697_01,,2,53.0,False,,junior
2606,5699_01,False,2,17.0,False,False,junior
2607,5703_01,False,2,29.0,False,False,junior
2608,5708_01,True,2,26.0,False,,junior
2609,5715_01,False,2,35.0,,False,junior
2610,5715_02,False,2,51.0,False,False,junior
2611,5720_01,False,2,20.0,False,False,junior
2612,5720_02,False,2,19.0,False,False,junior
2613,5731_01,False,2,59.0,False,,junior
2614,5731_02,False,2,23.0,False,False,junior
2615,5734_01,True,2,22.0,False,,junior
2616,5734_02,False,2,21.0,False,False,junior
2617,5741_01,False,2,25.0,False,,junior
2618,5743_01,False,2,23.0,False,False,junior
2619,5745_01,True,0,15.0,False,,junior
2620,5749_01,False,1,20.0,False,False,junior
2621,5752_01,False,0,22.0,False,False,junior
2622,5753_01,False,2,20.0,False,False,junior
2623,5754_01,False,2,35.0,False,False,junior
2624,5759_01,True,2,41.0,False,,junior
2625,5760_01,False,2,18.0,False,False,junior
2626,5762_01,False,1,40.0,False,False,junior
2627,5766_01,True,2,25.0,False,,junior
2628,5770_01,False,0,31.0,False,False,junior
2629,5774_01,False,2,47.0,False,,junior
2630,5775_01,True,2,29.0,False,,junior
2631,5782_01,False,1,,False,False,junior
2632,5782_02,False,3,18.0,False,False,junior
2633,5782_03,False,2,19.0,False,False,junior
2634,5782_04,True,2,50.0,False,,junior
2635,5784_01,False,2,26.0,False,,junior
2636,5787_01,False,2,29.0,False,False,junior
2637,5787_02,True,2,14.0,False,,junior
2638,5787_03,False,2,14.0,False,False,junior
2639,5789_01,False,0,0.0,False,False,junior
2640,5789_02,True,1,34.0,False,,junior
2641,5797_01,True,0,23.0,False,,junior
2642,5798_01,False,2,24.0,False,False,junior
2643,5801_01,False,3,39.0,False,False,junior
2644,5803_01,True,2,22.0,False,,junior
2645,5805_01,False,2,23.0,False,False,junior
2646,5807_01,False,2,26.0,False,,junior
2647,5815_01,False,2,28.0,False,,junior
2648,5815_02,False,2,42.0,False,,junior
2649,5815_03,False,0,37.0,False,,junior
2650,5815_04,,0,45.0,False,,junior
2651,5830_01,False,2,21.0,False,False,junior
2652,5832_01,False,3,42.0,False,False,junior
2653,5833_01,False,2,20.0,False,False,junior
2654,5838_01,False,2,61.0,False,False,junior
2655,5841_01,False,2,0.0,False,,junior
2656,5841_02,True,2,3.0,False,,junior
2657,5841_03,True,2,18.0,False,,junior
2658,5845_01,True,1,44.0,False,,junior
2659,5850_01,True,0,50.0,False,,junior
2660,5851_01,False,2,18.0,False,False,junior
2661,5851_02,False,2,0.0,False,,junior
2662,5853_01,False,2,58.0,False,,junior
2663,5862_01,False,0,50.0,False,,junior
2664,5864_01,False,0,43.0,False,,junior
2665,5865_01,False,2,21.0,False,False,junior
2666,5866_01,False,0,30.0,False,,junior
2667,5870_01,True,2,20.0,False,False,junior
2668,5872_01,False,2,24.0,False,False,junior
2669,5873_01,False,2,24.0,False,False,junior
2670,5873_02,True,2,37.0,False,False,junior
2671,5873_03,False,2,21.0,False,False,junior
2672,5881_01,True,2,48.0,False,,junior
2673,5883_01,True,2,33.0,False,,junior
2674,5884_01,False,2,21.0,False,False,junior
2675,5892_01,False,2,21.0,False,False,junior
2676,5893_01,False,2,13.0,False,False,junior
2677,5893_02,False,2,5.0,False,,junior
2678,5895_01,False,2,24.0,False,False,junior
2679,5896_01,False,2,37.0,False,False,junior
2680,5899_01,False,2,23.0,False,False,junior
2681,5904_01,True,2,35.0,False,,junior
2682,5904_02,False,2,24.0,False,False,junior
2683,5910_01,False,0,20.0,False,False,junior
2684,5911_01,False,0,0.0,False,False,junior
2685,5911_02,False,2,64.0,False,False,junior
2686,5911_03,False,2,31.0,False,False,junior
2687,5911_04,False,1,6.0,False,False,junior
2688,5911_05,False,2,3.0,False,,junior
2689,5911_06,True,1,10.0,False,False,junior
2690,5914_01,True,2,19.0,False,,junior
2691,5917_01,True,1,19.0,False,False,junior
2692,5918_01,True,2,46.0,False,,junior
2693,5926_01,True,2,25.0,False,,junior
2694,5929_01,False,2,27.0,False,False,junior
2695,5932_01,False,0,23.0,False,False,junior
2696,5935_01,False,2,20.0,False,False,junior
2697,5936_01,True,2,24.0,False,,junior
2698,5936_02,True,0,50.0,False,,junior
2699,5936_03,False,2,44.0,False,,junior
2700,5936_04,False,2,28.0,False,,junior
2701,5936_05,False,2,25.0,True,,junior
2702,5937_01,True,0,14.0,False,,junior
2703,5940_01,False,1,21.0,False,False,junior
2704,5942_01,True,2,16.0,False,,junior
2705,5942_02,True,0,25.0,False,,junior
2706,5943_01,False,2,41.0,False,False,junior
2707,5948_01,False,2,20.0,False,False,junior
2708,5958_01,False,1,24.0,False,False,junior
2709,5961_01,True,0,31.0,False,,junior
2710,5961_02,True,0,23.0,False,,junior
2711,5962_01,False,2,54.0,False,False,junior
2712,5964_01,True,0,26.0,False,,junior
2713,5964_02,True,2,49.0,True,,junior
2714,5966_01,False,0,0.0,False,False,junior
2715,5966_02,True,0,17.0,False,,junior
2716,5978_01,False,2,22.0,False,False,junior
2717,5978_02,False,2,11.0,False,False,junior
2718,5979_01,True,0,28.0,False,,junior
2719,5982_01,False,2,17.0,False,False,junior
2720,5996_01,True,2,47.0,False,,junior
2721,5997_01,False,0,29.0,False,,junior
2722,5997_02,True,2,46.0,False,,junior
2723,6002_01,True,2,66.0,False,False,junior
2724,6005_01,False,2,0.0,False,,junior
2725,6005_02,False,2,5.0,False,,junior
2726,6005_03,False,2,1.0,False,False,junior
2727,6005_04,False,2,42.0,False,,junior
2728,6005_05,True,2,5.0,False,,junior
2729,6009_01,False,3,,False,,junior
2730,6009_02,False,2,41.0,False,False,junior
2731,6012_01,False,2,30.0,False,False,junior
2732,6013_01,True,2,26.0,False,,junior
2733,6018_01,False,2,16.0,False,False,junior
2734,6021_01,True,2,22.0,False,,junior
2735,6023_01,False,0,20.0,False,False,junior
2736,6037_01,True,1,44.0,False,,junior
2737,6044_01,False,2,36.0,False,False,junior
2738,6044_02,False,1,6.0,False,False,junior
2739,6046_01,False,1,13.0,False,False,junior
2740,6050_01,True,2,22.0,False,,junior
2741,6051_01,False,2,69.0,False,False,junior
2742,6051_02,,2,40.0,False,False,junior
2743,6053_01,False,1,46.0,False,False,junior
2744,6056_01,False,2,34.0,False,False,junior
2745,6057_01,False,2,39.0,False,False,junior
2746,6060_01,False,2,37.0,False,False,junior
2747,6063_01,True,0,13.0,False,,junior
2748,6072_01,False,0,20.0,False,False,junior
2749,6074_01,False,2,28.0,False,,junior
2750,6074_02,True,2,54.0,False,,junior
2751,6074_03,False,2,9.0,False,,junior
2752,6078_01,,2,61.0,False,False,junior
2753,6079_01,True,2,18.0,False,,junior
2754,6081_01,True,2,,False,,junior
2755,6081_02,False,2,24.0,False,False,junior
2756,6081_03,True,2,24.0,False,,junior
2757,6081_04,False,2,0.0,False,,junior
2758,6083_01,False,0,30.0,False,,junior
2759,6084_01,False,1,,False,False,junior
2760,6088_01,False,2,26.0,False,,junior
2761,6089_01,True,2,26.0,False,,junior
2762,6093_01,True,2,3.0,False,,junior
2763,6097_01,False,2,30.0,False,False,junior
2764,6100_01,False,3,51.0,False,False,junior
2765,6104_01,True,2,36.0,False,,junior
2766,6113_01,False,2,18.0,False,False,junior
2767,6114_01,False,2,27.0,False,False,junior
2768,6119_01,True,2,36.0,False,,junior
2769,6119_02,False,2,39.0,False,False,junior
2770,6119_03,True,2,17.0,False,,junior
2771,6125_01,False,2,24.0,False,False,junior
2772,6129_01,False,2,14.0,False,False,junior
2773,6131_01,False,1,25.0,False,False,junior
2774,6134_01,False,2,35.0,False,False,junior
2775,6140_01,False,2,17.0,False,False,junior
2776,6142_01,False,0,45.0,False,,junior
2777,6142_02,True,3,35.0,False,,junior
2778,6144_01,True,2,19.0,False,,junior
2779,6147_01,False,1,,False,False,junior
2780,6151_01,False,2,33.0,False,False,junior
2781,6151_02,True,2,22.0,False,,junior
2782,6154_01,True,0,32.0,False,,junior
2783,6159_01,False,0,25.0,False,,junior
2784,6160_01,False,2,26.0,False,,junior
2785,6160_02,True,2,21.0,False,False,junior
2786,6161_01,True,0,49.0,False,,junior
2787,6164_01,False,2,26.0,False,,junior
2788,6165_01,False,0,20.0,False,False,junior
2789,6177_01,False,0,28.0,False,,junior
2790,6183_01,False,2,35.0,False,False,junior
2791,6185_01,False,0,66.0,False,False,junior
2792,6187_01,True,2,47.0,False,,junior
2793,6188_01,True,2,25.0,False,,junior
2794,6190_01,False,1,23.0,False,False,junior
2795,6193_01,True,2,19.0,False,,junior
2796,6193_02,False,2,8.0,False,,junior
2797,6193_03,False,2,42.0,False,,junior
2798,6193_04,False,2,33.0,False,False,junior
2799,6195_01,False,2,29.0,False,False,junior
2800,6196_01,True,2,63.0,,,junior
2801,6197_01,True,1,24.0,False,,junior
2802,6198_01,False,2,62.0,False,False,junior
2803,6202_01,False,0,,False,False,junior
2804,6203_01,False,2,52.0,False,,junior
2805,6204_01,False,2,23.0,False,False,junior
2806,6209_01,False,0,47.0,,,junior
2807,6209_02,True,0,50.0,False,,junior
2808,6210_01,True,2,32.0,False,,junior
2809,6212_01,True,2,33.0,False,,junior
2810,6214_01,False,2,26.0,False,,junior
2811,6217_01,True,2,20.0,False,False,junior
2812,6217_02,False,0,28.0,False,,junior
2813,6221_01,True,2,38.0,False,,junior
2814,6226_01,False,2,42.0,False,,junior
2815,6231_01,True,2,0.0,False,,junior
2816,6231_02,True,2,23.0,False,,junior
2817,6231_03,False,2,39.0,False,False,junior
2818,6233_01,False,1,25.0,False,False,junior
2819,6233_02,False,0,17.0,False,False,junior
2820,6233_03,True,1,15.0,False,False,junior
2821,6235_01,True,2,31.0,False,,junior
2822,6240_01,True,2,49.0,False,,junior
2823,6242_01,True,2,41.0,False,,junior
2824,6244_01,False,2,37.0,False,False,junior
2825,6244_02,True,2,27.0,False,,junior
2826,6247_01,False,2,13.0,False,False,junior
2827,6255_01,True,2,42.0,False,False,junior
2828,6257_01,True,2,21.0,False,False,junior
2829,6257_02,False,2,29.0,False,False,junior
2830,6257_03,True,2,0.0,False,,junior
2831,6258_01,False,1,19.0,False,False,junior
2832,6259_01,False,2,36.0,False,False,junior
2833,6260_01,False,1,31.0,False,False,junior
2834,6260_02,False,2,16.0,False,False,junior
2835,6261_01,True,2,42.0,False,False,junior
2836,6261_02,True,2,16.0,False,,junior
2837,6267_01,False,2,23.0,False,False,junior
2838,6267_02,False,2,42.0,False,,junior
2839,6267_03,True,2,34.0,False,,junior
2840,6267_04,True,0,38.0,False,,junior
2841,6267_05,True,0,21.0,False,,junior
2842,6267_06,True,2,25.0,False,,junior
2843,6269_01,False,0,30.0,False,,junior
2844,6269_02,False,2,40.0,False,False,junior
2845,6269_03,True,0,31.0,False,,junior
2846,6272_01,False,0,20.0,False,False,junior
2847,6272_02,True,2,37.0,False,False,junior
2848,6275_01,False,2,26.0,False,,junior
2849,6278_01,True,0,22.0,False,,junior
2850,6278_02,True,2,21.0,False,False,junior
2851,6284_01,True,2,33.0,False,,junior
2852,6286_01,False,2,40.0,False,False,junior
2853,6286_02,False,2,11.0,False,False,junior
2854,6287_01,False,2,27.0,False,False,junior
2855,6287_02,False,2,22.0,False,False,junior
2856,6288_01,True,2,40.0,False,,junior
2857,6288_02,False,2,61.0,True,False,junior
2858,6288_03,True,0,28.0,False,,junior
2859,6288_04,,2,24.0,False,False,junior
2860,6291_01,False,2,43.0,False,False,junior
2861,6294_01,True,2,22.0,False,,junior
2862,6295_01,True,0,14.0,False,,junior
2863,6295_02,False,2,56.0,False,False,junior
2864,6298_01,True,2,35.0,False,,junior
2865,6303_01,False,2,62.0,False,False,junior
2866,6306_01,True,3,44.0,False,,junior
2867,6307_01,False,0,32.0,False,,junior
2868,6310_01,False,2,26.0,False,,junior
2869,6311_01,False,2,22.0,False,False,junior
2870,6312_01,False,0,56.0,False,,junior
2871,6312_02,False,2,29.0,False,False,junior
2872,6314_01,False,2,21.0,False,False,junior
2873,6329_01,False,2,34.0,False,False,junior
2874,6332_01,True,2,35.0,False,,junior
2875,6332_02,False,2,18.0,False,False,junior
2876,6332_03,True,2,23.0,False,,junior
2877,6332_04,False,0,18.0,False,False,junior
2878,6332_05,,2,24.0,False,False,junior
2879,6332_06,True,1,19.0,False,False,junior
2880,6332_07,,2,62.0,False,False,junior
2881,6332_08,False,2,52.0,False,,junior
2882,6333_01,False,2,37.0,False,False,junior
2883,6336_01,False,2,21.0,False,False,junior
2884,6337_01,True,2,48.0,False,,junior
2885,6342_01,False,2,43.0,False,False,junior
2886,6342_02,False,2,18.0,False,False,junior
2887,6345_01,True,2,33.0,False,,junior
2888,6345_02,True,2,33.0,False,,junior
2889,6350_01,False,2,29.0,False,False,junior
2890,6352_01,True,0,66.0,False,False,junior
2891,6352_02,False,2,41.0,False,False,junior
2892,6358_01,False,2,17.0,False,False,junior
2893,6358_02,False,0,8.0,False,,junior
2894,6359_01,False,0,20.0,False,False,junior
2895,6362_01,False,0,25.0,False,,junior
2896,6364_01,True,2,47.0,False,,junior
2897,6375_01,False,1,40.0,False,False,junior
2898,6377_01,True,2,26.0,False,,junior
2899,6379_01,False,2,19.0,False,False,junior
2900,6382_01,False,1,35.0,False,,junior
2901,6383_01,True,2,0.0,False,,junior
2902,6383_02,False,0,12.0,False,,junior
2903,6383_03,False,1,37.0,False,False,junior
2904,6384_01,False,2,38.0,False,False,junior
2905,6386_01,False,0,34.0,False,False,junior
2906,6387_01,False,2,30.0,False,False,junior
2907,6389_01,False,0,22.0,False,False,junior
2908,6391_01,True,2,23.0,False,,junior
2909,6391_02,True,2,59.0,False,,junior
2910,6392_01,True,2,19.0,False,,junior
2911,6393_01,True,2,16.0,False,,junior
2912,6395_01,False,2,22.0,False,False,junior
2913,6401_01,False,2,30.0,False,False,junior
2914,6401_02,False,0,26.0,False,False,junior
2915,6403_01,False,2,18.0,False,False,junior
2916,6410_01,False,2,29.0,False,False,junior
2917,6410_02,False,2,32.0,False,,junior
2918,6417_01,True,2,33.0,False,,junior
2919,6420_01,,3,20.0,False,False,junior
2920,6423_01,False,0,55.0,False,False,junior
2921,6425_01,False,2,41.0,False,False,junior
2922,6425_02,True,3,22.0,False,,junior
2923,6426_01,False,2,61.0,False,False,junior
2924,6427_01,True,2,20.0,False,False,junior
2925,6429_01,False,2,57.0,False,False,junior
2926,6435_01,False,2,17.0,False,False,junior
2927,6438_01,False,2,60.0,False,,junior
2928,6440_01,True,1,20.0,False,False,junior
2929,6441_01,False,0,20.0,False,False,junior
2930,6445_01,False,2,40.0,False,False,junior
2931,6460_01,False,2,28.0,False,,junior
2932,6465_01,,1,17.0,False,,junior
2933,6466_01,False,2,18.0,False,False,junior
2934,6467_01,False,0,46.0,False,,junior
2935,6469_01,True,1,29.0,False,,junior
2936,6474_01,False,2,25.0,False,,junior
2937,6476_01,False,2,59.0,False,,junior
2938,6479_01,True,0,17.0,False,,junior
2939,6479_02,,2,65.0,False,False,junior
2940,6483_01,True,2,32.0,False,,junior
2941,6484_01,False,2,35.0,False,False,junior
2942,6486_01,True,3,18.0,False,,junior
2943,6491_01,False,0,23.0,False,False,junior
2944,6491_02,False,2,27.0,False,False,junior
2945,6491_03,True,2,0.0,False,,junior
2946,6495_01,False,2,26.0,False,,junior
2947,6496_01,True,2,38.0,False,,junior
2948,6496_02,False,2,35.0,False,False,junior
2949,6497_01,False,2,32.0,False,,junior
2950,6498_01,False,1,9.0,False,,junior
2951,6499_01,False,2,11.0,False,False,junior
2952,6499_02,False,2,13.0,False,False,junior
2953,6499_03,False,2,2.0,False,,junior
2954,6499_04,False,1,12.0,False,False,junior
2955,6499_05,False,2,27.0,False,False,junior
2956,6499_06,True,1,14.0,False,,junior
2957,6499_07,True,2,37.0,False,False,junior
2958,6499_08,True,1,6.0,False,False,junior
2959,6504_01,True,0,36.0,False,,junior
2960,6504_02,False,2,27.0,False,False,junior
2961,6505_01,False,2,20.0,False,False,junior
2962,6506_01,False,1,24.0,False,False,junior
2963,6506_02,False,0,21.0,False,False,junior
2964,6507_01,True,0,50.0,False,,junior
2965,6515_01,False,2,18.0,False,False,junior
2966,6516_01,True,2,34.0,False,,junior
2967,6516_02,True,0,22.0,False,,junior
2968,6518_01,True,2,63.0,False,,junior
2969,6519_01,False,2,39.0,True,False,junior
2970,6521_01,False,2,26.0,False,,junior
2971,6524_01,False,0,27.0,False,,junior
2972,6527_01,True,1,17.0,False,,junior
2973,6528_01,True,1,39.0,False,,junior
2974,6532_01,False,0,26.0,False,False,junior
2975,6533_01,True,2,30.0,False,,junior
2976,6533_02,False,2,26.0,False,,junior
2977,6534_01,False,0,34.0,False,False,junior
2978,6536_01,False,2,24.0,False,False,junior
2979,6537_01,False,2,21.0,False,False,junior
2980,6538_01,False,2,25.0,False,,junior
2981,6542_01,False,0,64.0,False,False,junior
2982,6543_01,False,2,40.0,False,False,junior
2983,6550_01,False,0,,False,False,junior
2984,6551_01,False,1,23.0,False,False,junior
2985,6554_01,True,2,46.0,False,,junior
2986,6555_01,False,0,22.0,False,False,junior
2987,6559_01,False,2,0.0,False,,junior
2988,6559_02,False,2,8.0,False,,junior
2989,6559_03,False,2,35.0,False,False,junior
2990,6564_01,False,2,22.0,False,False,junior
2991,6564_02,True,2,29.0,False,,junior
2992,6566_01,False,2,25.0,False,,junior
2993,6571_01,False,2,24.0,False,False,junior
2994,6575_01,True,0,26.0,False,,junior
2995,6576_01,True,2,20.0,False,False,junior
2996,6577_01,False,2,40.0,False,False,junior
2997,6577_02,False,1,28.0,False,False,junior
2998,6577_03,True,2,22.0,False,,junior
2999,6579_01,True,1,23.0,False,,junior
3000,6581_01,False,2,26.0,False,,junior
3001,6584_01,False,2,19.0,False,False,junior
3002,6586_01,False,2,35.0,False,False,junior
3003,6587_01,True,0,41.0,False,,junior
3004,6589_01,True,2,37.0,False,False,junior
3005,6596_01,False,2,44.0,False,,junior
3006,6596_02,,2,34.0,False,False,junior
3007,6597_01,False,2,39.0,False,False,junior
3008,6600_01,False,2,27.0,False,False,junior
3009,6600_02,,2,32.0,False,,junior
3010,6605_01,True,0,13.0,False,,junior
3011,6605_02,False,0,10.0,False,,junior
3012,6607_01,False,2,28.0,False,,junior
3013,6610_01,True,2,25.0,False,,junior
3014,6612_01,False,2,,False,,junior
3015,6612_02,False,2,27.0,False,False,junior
3016,6612_03,False,2,29.0,False,False,junior
3017,6612_04,False,0,6.0,False,False,junior
3018,6612_05,False,2,2.0,False,,junior
3019,6612_06,True,1,6.0,False,False,junior
3020,6615_01,True,2,24.0,False,,junior
3021,6617_01,True,2,31.0,False,,junior
3022,6617_02,True,0,35.0,False,,junior
3023,6617_03,True,0,13.0,False,,junior
3024,6619_01,False,2,64.0,False,False,junior
3025,6627_01,False,2,18.0,False,False,junior
3026,6629_01,False,2,32.0,False,,junior
3027,6632_01,False,2,21.0,False,False,junior
3028,6636_01,True,2,13.0,False,,junior
3029,6640_01,True,0,43.0,False,False,junior
3030,6644_01,False,2,39.0,False,False,junior
3031,6648_01,True,1,26.0,False,False,junior
3032,6651_01,False,1,21.0,False,False,junior
3033,6653_01,False,2,18.0,False,False,junior
3034,6657_01,True,3,27.0,False,False,junior
3035,6658_01,False,2,,False,,junior
3036,6658_02,,2,27.0,False,False,junior
3037,6658_03,False,2,29.0,False,False,junior
3038,6661_01,False,2,20.0,False,False,junior
3039,6666_01,False,1,26.0,False,False,junior
3040,6677_01,True,1,,False,,junior
3041,6678_01,False,0,34.0,False,False,junior
3042,6678_02,True,2,15.0,False,,junior
3043,6679_01,False,0,24.0,False,False,junior
3044,6682_01,True,2,26.0,False,,junior
3045,6682_02,False,2,14.0,False,False,junior
3046,6685_01,False,0,24.0,False,False,junior
3047,6686_01,False,2,31.0,False,False,junior
3048,6687_01,False,2,21.0,False,False,junior
3049,6688_01,True,2,28.0,False,,junior
3050,6689_01,False,2,19.0,False,False,junior
3051,6689_02,False,2,50.0,False,False,junior
3052,6690_01,True,2,15.0,False,,junior
3053,6695_01,False,0,34.0,False,False,junior
3054,6696_01,False,2,35.0,False,False,junior
3055,6700_01,True,2,34.0,False,,junior
3056,6700_02,False,2,36.0,False,False,junior
3057,6701_01,True,2,27.0,False,,junior
3058,6703_01,False,2,30.0,False,False,junior
3059,6704_01,False,2,34.0,False,False,junior
3060,6705_01,False,2,45.0,False,False,junior
3061,6710_01,True,2,21.0,False,False,junior
3062,6712_01,False,2,56.0,False,False,junior
3063,6714_01,False,2,21.0,False,False,junior
3064,6715_01,False,2,28.0,False,,junior
3065,6716_01,False,2,38.0,False,False,junior
3066,6717_01,True,0,34.0,False,,junior
3067,6723_01,False,2,33.0,False,False,junior
3068,6728_01,True,0,34.0,False,,junior
3069,6732_01,False,2,19.0,False,False,junior
3070,6733_01,False,2,19.0,False,False,junior
3071,6735_01,False,2,17.0,False,False,junior
3072,6737_01,False,2,20.0,,False,junior
3073,6738_01,False,0,22.0,False,False,junior
3074,6738_02,True,2,35.0,False,,junior
3075,6740_01,False,2,50.0,False,False,junior
3076,6743_01,True,2,19.0,False,,junior
3077,6752_01,False,2,23.0,False,False,junior
3078,6752_02,False,0,38.0,False,False,junior
3079,6752_03,False,2,20.0,False,False,junior
3080,6755_01,False,2,31.0,False,False,junior
3081,6759_01,True,1,28.0,False,,junior
3082,6767_01,False,2,36.0,False,False,junior
3083,6767_02,False,2,27.0,False,False,junior
3084,6768_01,False,2,66.0,False,False,junior
3085,6769_01,True,2,14.0,False,,junior
3086,6770_01,True,0,29.0,False,,junior
3087,6770_02,True,0,34.0,False,,junior
3088,6770_03,True,0,13.0,False,,junior
3089,6771_01,False,2,47.0,False,,junior
3090,6772_01,True,2,26.0,False,,junior
3091,6772_02,False,2,50.0,False,False,junior
3092,6777_01,True,0,38.0,False,,junior
3093,6781_01,True,0,59.0,False,,junior
3094,6783_01,True,2,43.0,False,,junior
3095,6785_01,True,2,30.0,False,,junior
3096,6790_01,False,1,33.0,False,False,junior
3097,6791_01,False,0,33.0,False,,junior
3098,6793_01,False,2,42.0,False,,junior
3099,6793_02,True,2,17.0,False,,junior
3100,6795_01,,2,18.0,True,False,junior
3101,6797_01,False,2,34.0,False,False,junior
3102,6803_01,False,2,46.0,False,False,junior
3103,6804_01,False,2,35.0,False,False,junior
3104,6807_01,False,0,40.0,False,False,junior
3105,6807_02,True,2,26.0,False,,junior
3106,6809_01,False,2,43.0,False,False,junior
3107,6811_01,True,1,41.0,False,,junior
3108,6812_01,False,2,31.0,False,False,junior
3109,6812_02,False,2,23.0,False,False,junior
3110,6815_01,False,2,25.0,False,,junior
3111,6819_01,False,2,37.0,False,False,junior
3112,6819_02,True,1,14.0,False,,junior
3113,6819_03,True,2,3.0,False,,junior
3114,6823_01,True,1,18.0,False,False,junior
3115,6828_01,True,2,35.0,False,,junior
3116,6830_01,True,1,19.0,False,False,junior
3117,6835_01,True,1,39.0,False,,junior
3118,6835_02,False,2,48.0,False,False,junior
3119,6836_01,False,2,27.0,False,False,junior
3120,6838_01,True,2,3.0,False,,junior
3121,6838_02,False,2,28.0,False,,junior
3122,6838_03,False,0,34.0,False,False,junior
3123,6842_01,False,2,31.0,False,False,junior
3124,6845_01,True,0,60.0,False,,junior
3125,6846_01,False,3,45.0,False,False,junior
3126,6847_01,False,0,48.0,False,False,junior
3127,6849_01,False,2,21.0,False,False,junior
3128,6852_01,False,1,24.0,False,False,junior
3129,6852_02,False,2,16.0,False,False,junior
3130,6855_01,False,2,19.0,False,False,junior
3131,6856_01,False,0,26.0,False,False,junior
3132,6860_01,False,2,22.0,False,False,junior
3133,6867_01,,2,33.0,False,False,junior
3134,6870_01,False,2,44.0,True,False,junior
3135,6872_01,True,2,27.0,False,,junior
3136,6874_01,True,1,23.0,False,,junior
3137,6875_01,False,0,43.0,False,,junior
3138,6875_02,False,2,14.0,False,False,junior
3139,6875_03,False,0,41.0,False,False,junior
3140,6876_01,False,2,20.0,False,False,junior
3141,6876_02,False,2,0.0,False,,junior
3142,6876_03,True,2,2.0,False,,junior
3143,6877_01,False,0,22.0,False,False,junior
3144,6878_01,True,2,29.0,False,,junior
3145,6881_01,False,0,35.0,False,False,junior
3146,6884_01,True,2,20.0,False,False,junior
3147,6886_01,True,1,16.0,False,False,junior
3148,6888_01,False,2,38.0,False,False,junior
3149,6888_02,True,2,35.0,,,junior
3150,6888_03,,2,19.0,False,False,junior
3151,6888_04,False,1,25.0,True,False,junior
3152,6890_01,False,2,32.0,False,,junior
3153,6897_01,False,2,24.0,False,False,junior
3154,6904_01,True,2,20.0,False,False,junior
3155,6904_02,True,2,27.0,False,,junior
3156,6904_03,False,2,18.0,False,False,junior
3157,6909_01,True,2,31.0,False,,junior
3158,6914_01,True,2,47.0,False,,junior
